employee_name,user_id,email,role,business_unit,functional_unit,department,team,supervisor,user,pc
Sonya Samantha Hahn,SSH0799,Sonya.Samantha.Hahn@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Sasha Britanney Quinn,SSH0799,PC-0902
Astra Nicole Maldonado,ANM0123,Astra.Nicole.Maldonado@dtaa.com,AdministrativeAssistant,1,3 - Manufacturing,2 - ManufacturingEngineering,,Fritz Dale Ellison,ANM0123,PC-3845
Carla Amelia Shannon,CAS0507,Carla.Amelia.Shannon@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,CAS0507,PC-3847
Denise Ifeoma Doyle,DID0650,Denise.Ifeoma.Doyle@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,DID0650,PC-0444
Kirby Amity Tyson,KAT0270,Kirby.Amity.Tyson@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,KAT0270,PC-7146
Tara Echo Myers,TEM0977,Tara.Echo.Myers@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,1 - Personnel,,Bethany Xerxes Johnson,TEM0977,PC-7401
Salvador Herman Raymond,SHR0334,Salvador.Herman.Raymond@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,SHR0334,PC-2924
Jenna Darrel Charles,JDC0030,Jenna.Darrel.Charles@dtaa.com,AdministrativeAssistant,1,1 - Adminstration,6 - Security,,Fatima Ulla Mcclure,JDC0030,PC-0246
Colt Kendall Perez,CKP0721,Colt.Kendall.Perez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,CKP0721,PC-8097
Herman Ian Abbott,HIA0414,Herman.Ian.Abbott@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,HIA0414,PC-6971
Hakeem Stephen Peck,HSP0290,Hakeem.Stephen.Peck@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,HSP0290,PC-2439
Howard Raphael Weiss,HRW0550,Howard.Raphael.Weiss@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,HRW0550,PC-3738
Kaye Brianna Blair,KBB0189,Kaye.Brianna.Blair@dtaa.com,AdministrativeAssistant,1,6 - PurchasingAndContracts,,,Kirby Bo Pollard,KBB0189,PC-4524
Cain Byron Baldwin,CBB0365,Cain.Byron.Baldwin@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,CBB0365,PC-0044
Diana Leigh Hays,DLH0029,Diana.Leigh.Hays@dtaa.com,NursePractitioner,1,1 - Adminstration,5 - Medical,,Alec Mannix Mcneil,DLH0029,PC-9711
Nora Regina Oconnor,NRO0768,Nora.Regina.Oconnor@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,NRO0768,PC-5845
Nehru Wyatt Tate,NWT0098,Nehru.Wyatt.Tate@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,NWT0098,PC-4667
Quincy Preston Moses,QPM0727,Quincy.Preston.Moses@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,QPM0727,PC-3406
Kessie Vielka Trevino,KVT0028,Kessie.Vielka.Trevino@dtaa.com,Nurse,1,1 - Adminstration,5 - Medical,,Alec Mannix Mcneil,KVT0028,PC-8654
Lamar Francis Scott,LFS0071,Lamar.Francis.Scott@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,LFS0071,PC-9292
Wing Noah Bonner,WNB0908,Wing.Noah.Bonner@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,WNB0908,PC-0094
Patience Audrey Douglas,PAD0773,Patience.Audrey.Douglas@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,PAD0773,PC-3847
Bert Jason Henderson,BJH0354,Bert.Jason.Henderson@dtaa.com,Manager,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Donovan Carlos Chapman,BJH0354,PC-1332
Oscar Nolan Wooten,ONW0083,Oscar.Nolan.Wooten@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,ONW0083,PC-1980
Sarah Susan Jarvis,SSJ0784,Sarah.Susan.Jarvis@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,SSJ0784,PC-0840
Kyla Jocelyn Porter,KJP0371,Kyla.Jocelyn.Porter@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,KJP0371,PC-0008
Isabelle Maggie Benjamin,IMB0481,Isabelle.Maggie.Benjamin@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,IMB0481,PC-8761
Britanney Quail Snyder,BQS0525,Britanney.Quail.Snyder@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,BQS0525,PC-0262
Beck Troy Richards,BTR0403,Beck.Troy.Richards@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,BTR0403,PC-1108
Declan Lester Moss,DLM0051,Declan.Lester.Moss@dtaa.com,Director,1,2 - ResearchAndEngineering,3 - Engineering,,Kai Wynne Craft,DLM0051,PC-0166
Addison Hiram Morrow,AHM0410,Addison.Hiram.Morrow@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,AHM0410,PC-3686
Carter Harrison Maldonado,CHM0821,Carter.Harrison.Maldonado@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,CHM0821,PC-3847
Jocelyn Bree Mccray,JBM0350,Jocelyn.Bree.Mccray@dtaa.com,Manager,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Todd Vance Spears,JBM0350,PC-3847
Joseph Raja Gaines,JRG0207,Joseph.Raja.Gaines@dtaa.com,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,Clinton Coby Wolfe,JRG0207,PC-8908
Prescott Laith Harding,PLH0862,Prescott.Laith.Harding@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,PLH0862,PC-9669
Reed Chaim Perkins,RCP0785,Reed.Chaim.Perkins@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,RCP0785,PC-3467
Neve Sarah Crane,NSC0597,Neve.Sarah.Crane@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,NSC0597,PC-3847
Ayanna Vivian Murray,AVM0947,Ayanna.Vivian.Murray@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,AVM0947,PC-0118
Molly Sacha Zimmerman,MSZ0310,Molly.Sacha.Zimmerman@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,MSZ0310,PC-4411
Stewart Dale Berger,SDB0106,Stewart.Dale.Berger@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,SDB0106,PC-2046
Hakeem Arden Curry,HAC0282,Hakeem.Arden.Curry@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,HAC0282,PC-2674
Hadley Sonya Bowen,HSB0196,Hadley.Sonya.Bowen@dtaa.com,PurchasingClerk,1,6 - PurchasingAndContracts,1 - Purchasing,,August Armando Evans,HSB0196,PC-8001
Ayanna Sylvia Blankenship,ASB0796,Ayanna.Sylvia.Blankenship@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Sasha Britanney Quinn,ASB0796,PC-1130
Wynter Rose Mercer,WRM0963,Wynter.Rose.Mercer@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,WRM0963,PC-3847
Brianna Rebecca Mcintyre,BRM0995,Brianna.Rebecca.Mcintyre@dtaa.com,IndustrialEngineer,1,3 - Manufacturing,1 - IndustrialEngineering,,Grant Tyrone Doyle,BRM0995,PC-0768
Sebastian Elliott Sexton,SES0477,Sebastian.Elliott.Sexton@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,SES0477,PC-6681
Jerry Tad Mccall,JTM0223,Jerry.Tad.Mccall@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,JTM0223,PC-0072
Ria Neve Flores,RNF0765,Ria.Neve.Flores@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,RNF0765,PC-5028
Graiden Nehru Zimmerman,GNZ0953,Graiden.Nehru.Zimmerman@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,GNZ0953,PC-3814
Hadassah Riley Baker,HRB0351,Hadassah.Riley.Baker@dtaa.com,ChiefEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Declan Lester Moss,HRB0351,PC-0044
Zia Shelley Blankenship,ZSB0649,Zia.Shelley.Blankenship@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,ZSB0649,PC-5343
Axel Donovan Compton,ADC0391,Axel.Donovan.Compton@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,ADC0391,PC-4729
Penelope Montana Colon,PMC0328,Penelope.Montana.Colon@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,PMC0328,PC-7219
Idola Lana Jarvis,ILJ0526,Idola.Lana.Jarvis@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,ILJ0526,PC-0215
Amaya Noelle Terrell,ANT0430,Amaya.Noelle.Terrell@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,ANT0430,PC-3847
Dean Flynn Hines,DFH0188,Dean.Flynn.Hines@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,DFH0188,PC-0205
Lee Lacey Velez,LLV0602,Lee.Lacey.Velez@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,LLV0602,PC-5562
Grace Charde Roth,GCR0554,Grace.Charde.Roth@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,GCR0554,PC-0191
Samson Jeremy Ortega,SJO0209,Samson.Jeremy.Ortega@dtaa.com,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,Clinton Coby Wolfe,SJO0209,PC-2731
Nadine Gay Cross,NGC0058,Nadine.Gay.Cross@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,NGC0058,PC-0198
Yolanda Idona Crosby,YIC0195,Yolanda.Idona.Crosby@dtaa.com,PurchasingClerk,1,6 - PurchasingAndContracts,1 - Purchasing,,August Armando Evans,YIC0195,PC-3847
Eden Deborah Ball,EDB0714,Eden.Deborah.Ball@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,EDB0714,PC-6103
Lacota Hilda Lindsey,LHL0309,Lacota.Hilda.Lindsey@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,LHL0309,PC-5289
Heather Fredericka Baird,HFB0347,Heather.Fredericka.Baird@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,HFB0347,PC-0524
Elton Jonas Williamson,EJW0884,Elton.Jonas.Williamson@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,EJW0884,PC-0335
Cathleen Risa Oneal,CRO0027,Cathleen.Risa.Oneal@dtaa.com,HealthSafetyEngineer,1,1 - Adminstration,4 - Safety,,Wesley Kasper Duffy,CRO0027,PC-0216
Halee Keiko Rhodes,HKR0628,Halee.Keiko.Rhodes@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,HKR0628,PC-3847
Grant Tyrone Doyle,GTD0116,Grant.Tyrone.Doyle@dtaa.com,Manager,1,3 - Manufacturing,1 - IndustrialEngineering,,Byron Tyrone Williamson,GTD0116,PC-5312
Daryl Skyler Brock,DSB0731,Daryl.Skyler.Brock@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,DSB0731,PC-9254
Clio Ocean Faulkner,COF0120,Clio.Ocean.Faulkner@dtaa.com,AdministrativeAssistant,1,3 - Manufacturing,1 - IndustrialEngineering,,Grant Tyrone Doyle,COF0120,PC-2559
Hope Dawn Jensen,HDJ0446,Hope.Dawn.Jensen@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,HDJ0446,PC-3378
Cedric Herrod Gilliam,CHG0146,Cedric.Herrod.Gilliam@dtaa.com,Manager,1,4 - Finance,1 - Accounting,,Thomas Vladimir Stokes,CHG0146,PC-0780
Aline Iris Hurst,AIH0675,Aline.Iris.Hurst@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez,AIH0675,PC-6009
Troy Nicolas Molina,TNM0961,Troy.Nicolas.Molina@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,TNM0961,PC-2030
Aaron Porter Gutierrez,APG0307,Aaron.Porter.Gutierrez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,APG0307,PC-6381
Roth Hu Conner,RHC0335,Roth.Hu.Conner@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,RHC0335,PC-8144
Chastity Quyn Wilkerson,CQW0652,Chastity.Quyn.Wilkerson@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,CQW0652,PC-3449
Honorato John Sloan,HJS0072,Honorato.John.Sloan@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,HJS0072,PC-0836
Xerxes Howard Wilcox,XHW0498,Xerxes.Howard.Wilcox@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,XHW0498,PC-9840
Isadora Jael Waters,IJW0851,Isadora.Jael.Waters@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,IJW0851,PC-5552
Nigel Addison Rios,NAR0981,Nigel.Addison.Rios@dtaa.com,ComputerTrainer,1,1 - Adminstration,3 - Training,,Walter Kaseem Foley,NAR0981,PC-6183
Nero Uriel Little,NUL0471,Nero.Uriel.Little@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,NUL0471,PC-2085
Drew Ivan Beck,DIB0081,Drew.Ivan.Beck@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,DIB0081,PC-3847
Brenden Samuel Shaffer,BSS0369,Brenden.Samuel.Shaffer@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,BSS0369,PC-0039
Margaret Illana Burch,MIB0904,Margaret.Illana.Burch@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,MIB0904,PC-7811
Athena Amelia Foreman,AAF0535,Athena.Amelia.Foreman@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,AAF0535,PC-2408
Hayden Bernard Benson,HBB0056,Hayden.Bernard.Benson@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,,Summer Leilani Boyer,HBB0056,PC-1281
Melodie Chantale Joyce,MCJ0324,Melodie.Chantale.Joyce@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,MCJ0324,PC-7595
Hashim Damon Hebert,HDH0928,Hashim.Damon.Hebert@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Lillith Adena Matthews,HDH0928,PC-0252
Holly Xerxes Lara,HXL0968,Holly.Xerxes.Lara@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,HXL0968,PC-0623
Macaulay Otto Hopkins,MOH0273,Macaulay.Otto.Hopkins@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,MOH0273,PC-6699
Keiko Naida Webb,KNW0644,Keiko.Naida.Webb@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,KNW0644,PC-3379
Cullen Gary Adams,CGA0629,Cullen.Gary.Adams@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,CGA0629,PC-5660
Nell Mari Schneider,NMS0280,Nell.Mari.Schneider@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,NMS0280,PC-0008
Tad Harlan Duncan,THD0448,Tad.Harlan.Duncan@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,THD0448,PC-9979
Scarlet Pearl Ashley,SPA0141,Scarlet.Pearl.Ashley@dtaa.com,AdministrativeAssistant,1,3 - Manufacturing,4 - QualityControl,,Kimberley Kiona Sosa,SPA0141,PC-2560
Lenore Piper Cardenas,LPC0492,Lenore.Piper.Cardenas@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,LPC0492,PC-3847
Benjamin Tyrone Norman,BTN0061,Benjamin.Tyrone.Norman@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,BTN0061,PC-0072
Hanae Gay Hogan,HGH0595,Hanae.Gay.Hogan@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,HGH0595,PC-7311
Brielle Aubrey Marks,BAM0611,Brielle.Aubrey.Marks@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,BAM0611,PC-3620
Kessie Kay Cooper,KKC0683,Kessie.Kay.Cooper@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,KKC0683,PC-2690
Buckminster Benjamin Swanson,BBS0422,Buckminster.Benjamin.Swanson@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,BBS0422,PC-3847
Hedy Delilah Lopez,HDL0748,Hedy.Delilah.Lopez@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,HDL0748,PC-2441
Nissim Rafael Delacruz,NRD0548,Nissim.Rafael.Delacruz@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,NRD0548,PC-4527
Donovan Carlos Chapman,DCC0160,Donovan.Carlos.Chapman@dtaa.com,Director,1,5 - SalesAndMarketing,2 - Sales,,Hyatt Trevor Hayes,DCC0160,PC-3839
Minerva Emerald Solomon,MES0407,Minerva.Emerald.Solomon@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,MES0407,PC-8827
Leonard Malachi Floyd,LMF0980,Leonard.Malachi.Floyd@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,2 - EmployeeRelations,,Blaze Trevor Stone,LMF0980,PC-1485
Barry Martin Mason,BMM0112,Barry.Martin.Mason@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,BMM0112,PC-5061
Leila Tallulah Steele,LTS0860,Leila.Tallulah.Steele@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,LTS0860,PC-1651
Armand Odysseus Key,AOK0844,Armand.Odysseus.Key@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,AOK0844,PC-0191
Eaton Samuel Jennings,ESJ0670,Eaton.Samuel.Jennings@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez,ESJ0670,PC-2321
Aladdin Abraham Foley,AAF0791,Aladdin.Abraham.Foley@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Sasha Britanney Quinn,AAF0791,PC-7357
Kirby Ruby Lyons,KRL0501,Kirby.Ruby.Lyons@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,KRL0501,PC-7206
Serina Amena Chavez,SAC0592,Serina.Amena.Chavez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,SAC0592,PC-7310
Uriel Charles Solomon,UCS0227,Uriel.Charles.Solomon@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,UCS0227,PC-6310
Jared Cameron Rosa,JCR0770,Jared.Cameron.Rosa@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,JCR0770,PC-8711
Ivy Charissa Solis,ICS0956,Ivy.Charissa.Solis@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,ICS0956,PC-7702
Macy Karleigh Winters,MKW0441,Macy.Karleigh.Winters@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,MKW0441,PC-0814
Tana Sonya Moody,TSM0927,Tana.Sonya.Moody@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Lillith Adena Matthews,TSM0927,PC-7733
Octavius Judah Kirby,OJK0233,Octavius.Judah.Kirby@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,OJK0233,PC-0603
Stephanie Mary Whitehead,SMW0084,Stephanie.Mary.Whitehead@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,SMW0084,PC-8396
Barclay Eaton Hensley,BEH0615,Barclay.Eaton.Hensley@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,BEH0615,PC-0004
Ariana Doris Frazier,ADF0397,Ariana.Doris.Frazier@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,ADF0397,PC-7527
Nicolas James Cantu,NJC0705,Nicolas.James.Cantu@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,NJC0705,PC-5456
Bertha Yetta Parrish,BYP0070,Bertha.Yetta.Parrish@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,BYP0070,PC-6621
Jane Maite Dotson,JMD0520,Jane.Maite.Dotson@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,JMD0520,PC-0115
Lucas Ahmed Ferrell,LAF0991,Lucas.Ahmed.Ferrell@dtaa.com,IndustrialEngineer,1,3 - Manufacturing,1 - IndustrialEngineering,,Grant Tyrone Doyle,LAF0991,PC-4973
Kay Brynne Spears,KBS0874,Kay.Brynne.Spears@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,KBS0874,PC-5106
Genevieve Hyacinth Head,GHH0288,Genevieve.Hyacinth.Head@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,GHH0288,PC-3847
Timothy Arthur Carroll,TAC0300,Timothy.Arthur.Carroll@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,TAC0300,PC-2131
Jaquelyn Angelica Jimenez,JAJ0849,Jaquelyn.Angelica.Jimenez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,JAJ0849,PC-3847
Nevada Odette Bass,NOB0181,Nevada.Odette.Bass@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,NOB0181,PC-3446
Daquan Tucker Pugh,DTP0379,Daquan.Tucker.Pugh@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,DTP0379,PC-3847
Colorado Joel Merrill,CJM0138,Colorado.Joel.Merrill@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,CJM0138,PC-8619
Fallon Harriet Shelton,FHS0837,Fallon.Harriet.Shelton@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,FHS0837,PC-9747
Chelsea Aspen Allen,CAA0612,Chelsea.Aspen.Allen@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,CAA0612,PC-1289
